0	0.951078	0.594691	-1.15834	0 0 1	0	18 1 1	 	 	 
0	0.951078	0.594691	1.50799	0 0 1	0	4 2 2	 	 	 
0	0.955801	0.602177	1.80082	0 0 1	0	5 2 2	 	 	 
0	-0.97405	1.32586	1.86945	0 0 1	0	3 2 1	 	 	 
0	-0.974697	1.31303	-0.974985	0 0 1	0	23 1 2	 	 	 
0	0.612117	1.94257	-1.18979	0 2 1	0	22 2 1	 	 	 
0	0.611106	1.94278	0.753737	0 1 1	0	18 2 1	 	 	 
0	0.824538	2.04082	-0.34534	0 0 1	0	4 2 2	 	 	 
0	0.499491	1.87438	-0.407595	0 1 1	0	22 2 1	 	 	 
1	0.624896	1.41375	-0.440506	0 0 1	0	6 2 1	 	 	 
0	0.621365	1.4147	-0.555996	0 0 1	0	6 2 1	 	 	 
0	-1.04143	-1.876	-0.0493815	0 0 1	0	10 1 1	 	 	 
0	-1.05015	-1.88212	1.18182	0 1 1	0	5 2 1	 	 	 
0	-1.05473	-1.87791	1.13978	0 0 1	0	5 2 2	 	 	 
0	-0.739333	0.606199	-2.04498	0 0 1	0	8 2 2	 	 	 
0	-0.739728	0.60667	0.859147	0 1 1	0	2 1 2	 	 	 
0	-0.741413	0.607476	1.31042	0 2 1	0	2 1 2	 	 	 
0	-0.753671	0.624613	1.16473	0 0 1	0	2 1 2	 	 	 
0	-0.739672	0.607175	-0.131235	0 0 1	0	12 1 2	 	 	 
0	-0.728815	0.60768	-0.481427	0 0 1	0	12 1 1	 	 	 
0	-0.740133	0.606367	-1.69125	0 0 1	0	8 2 1	 	 	 
0	-0.953403	0.523261	-2.09781	0 1 1	0	8 2 1	 	 	 
0	-0.737885	0.606147	-2.22968	0 0 1	0	8 2 1	 	 	 
0	-0.532602	-0.160855	-0.70958	0 0 1	0	1 1 2	 	 	 
0	-0.531883	-0.160904	1.25955	0 0 1	0	1 1 1	 	 	 
0	-0.532662	-0.160618	2.39035	0 0 1	0	18 2 1	 	 	 
0	-0.564926	-0.160352	1.06951	0 0 1	0	1 1 1	 	 	 
0	-0.421296	-0.198601	0.894646	0 0 1	0	1 1 2	 	 	 
0	2.01511	0.902643	-0.376462	0 0 1	0	13 1 1	 	 	 
0	2.0157	0.902659	-0.351134	0 0 1	0	13 1 1	 	 	 
0	2.01542	0.90413	1.10924	0 0 1	0	13 1 2	 	 	 
0	1.01753	0.374948	-2.09406	0 0 1	0	17 2 2	 	 	 
0	1.01642	0.375116	1.16353	0 0 1	0	7 1 1	 	 	 
0	1.00708	0.364763	2.25654	0 0 1	0	7 2 2	 	 	 
0	0.993409	0.386709	1.52815	0 0 1	0	7 2 1	 	 	 
0	1.01901	0.374174	0.983221	0 0 1	0	7 1 2	 	 	 
0	1.01636	0.374089	0.796898	0 0 1	0	3 1 2	 	 	 
0	1.0042	0.361509	-1.5818	0 0 1	0	17 2 1	 	 	 
0	2.26677	0.11954	-0.680332	0 0 1	0	21 2 2	 	 	 
0	2.26594	0.119903	-0.0712784	0 0 1	0	21 2 2	 	 	 
0	0.0821744	1.07519	0.478123	0 0 1	0	7 1 1	 	 	 
0	0.0815348	1.07567	1.69494	0 2 1	0	15 1 1	 	 	 
0	0.0830367	1.07531	1.88206	0 1 1	0	15 1 1	 	 	 
0	0.081592	1.07553	1.85076	0 0 1	0	15 1 2	 	 	 
0	0.0776219	1.06784	0.780925	0 0 1	0	2 1 1	 	 	 
0	1.56862	-1.14514	1.14454	0 0 1	0	4 2 1	 	 	 
0	1.56928	-1.10913	1.32819	0 0 1	0	4 2 1	 	 	 
0	1.57051	-1.08303	1.37763	0 1 1	0	4 2 2	 	 	 
1	0.576928	0.516038	-1.75616	0 0 1	0	15 2 1	 	 	 
0	0.576526	0.514511	-1.36011	0 0 1	0	15 2 1	 	 	 
0	0.576516	0.514771	-1.08789	0 1 1	0	3 2 2	 	 	 
0	0.576547	0.514941	-1.00811	0 0 1	0	4 1 1	 	 	 
0	0.576547	0.514941	-0.952881	0 0 1	0	4 1 1	 	 	 
0	0.576547	0.514941	0.935073	0 0 1	0	1 1 1	 	 	 
0	0.57347	0.518795	1.05474	0 0 1	0	1 1 2	 	 	 
0	0.568372	0.54001	-0.495498	0 0 1	0	4 1 2	 	 	 
0	0.575554	0.51099	-0.798145	0 0 1	0	4 1 2	 	 	 
0	-1.09406	-0.87688	-0.472072	0 0 1	0	12 1 2	 	 	 
0	-1.10105	-0.886905	2.03964	0 0 1	0	12 1 2	 	 	 
0	-1.08706	-0.883103	-1.55715	0 0 1	0	2 2 1	 	 	 
0	0.801967	-1.91695	-1.37978	0 0 1	0	13 1 2	 	 	 
0	0.801145	-1.9159	-0.838632	0 0 1	0	7 1 1	 	 	 
0	0.80225	-1.9176	-0.366418	0 0 1	0	13 1 1	 	 	 
0	0.801903	-1.91629	0.249786	0 0 1	0	13 1 2	 	 	 
0	0.67891	-1.49364	0.603657	0 0 1	0	20 2 2	 	 	 
0	0.677945	-1.49283	1.29201	0 1 1	0	20 2 2	 	 	 
0	0.678595	-1.49339	1.72436	0 0 1	0	22 2 2	 	 	 
0	0.672451	-1.50154	1.01893	0 0 1	0	20 2 2	 	 	 
0	0.670478	-1.45815	-0.560312	0 0 1	0	2 1 2	 	 	 
0	0.678878	-1.49355	-0.747331	0 0 1	0	2 1 2	 	 	 
0	0.677899	-1.49426	-1.59116	0 0 1	0	7 1 1	 	 	 
0	-2.17747	0.354313	0.00116405	0 0 1	0	10 2 1	 	 	 
0	-2.17564	0.355463	-0.76185	0 0 1	0	8 2 2	 	 	 
0	-0.126915	1.0816	-2.22486	0 0 1	0	3 2 2	 	 	 
0	-0.126737	1.08155	-1.26246	0 0 1	0	3 2 2	 	 	 
0	-0.126737	1.08155	2.23146	0 0 1	0	5 1 2	 	 	 
0	-0.127542	1.07956	1.40007	0 0 1	0	1 1 2	 	 	 
0	-0.129008	1.08129	1.05559	0 1 1	0	1 1 2	 	 	 
0	-0.31506	0.881712	1.34766	0 1 1	0	1 1 1	 	 	 
0	-0.127876	1.08316	0.567304	0 0 1	0	1 1 1	 	 	 
0	-0.0681481	1.07501	-1.07898	0 1 1	0	3 2 2	 	 	 
0	-0.152584	1.11141	-2.0684	0 0 1	0	3 2 2	 	 	 
1	-0.966433	1.11073	1.15782	0 0 1	0	13 1 1	 	 	 
0	-0.966508	1.11055	1.71629	0 2 1	0	13 1 2	 	 	 
0	-0.959682	1.11796	-1.90028	0 0 1	0	3 2 1	 	 	 
0	-1.60679	1.31246	0.651394	0 0 1	0	16 1 2	 	 	 
0	-1.48564	1.30508	0.285067	0 0 1	0	16 1 2	 	 	 
0	-1.45685	1.28003	-1.18071	0 0 1	0	18 2 1	 	 	 
0	1.50682	1.82019	0.151784	0 0 1	0	8 2 2	 	 	 
0	1.50849	1.82357	-0.576123	0 0 1	0	8 2 2	 	 	 
0	1.47756	1.77618	-0.616972	0 0 1	0	8 2 2	 	 	 
0	1.3716	1.51045	-0.062112	0 0 1	0	8 2 1	 	 	 
0	1.37409	1.50938	1.32819	0 0 1	0	8 2 1	 	 	 
0	1.44596	1.48145	1.12001	0 0 1	0	8 2 2	 	 	 
0	1.36982	1.50981	-0.484835	0 0 1	0	8 2 2	 	 	 
0	1.3706	1.50972	-0.855461	0 0 1	0	8 2 2	 	 	 
0	1.07738	-1.56524	-1.58882	0 0 1	0	4 2 1	 	 	 
0	1.08789	-1.56381	1.16035	0 0 1	0	20 2 2	 	 	 
0	1.07568	-1.56588	1.09142	0 0 1	0	10 1 1	 	 	 
0	1.04522	-1.59383	0.596341	0 0 1	0	4 2 1	 	 	 
0	1.08963	-1.55351	0.584476	0 0 1	0	4 2 1	 	 	 
0	1.0772	-1.56835	0.458374	0 1 1	0	4 2 1	 	 	 
0	1.07732	-1.56592	-0.258088	0 0 1	0	4 2 1	 	 	 
0	1.59964	-1.71768	-0.817856	0 0 1	0	17 1 2	 	 	 
1	-0.44891	2.36868	0.609661	0 0 1	0	7 2 2	 	 	 
0	-0.203264	2.20448	0.865971	0 0 1	0	7 2 1	 	 	 
0	-0.203966	2.20127	1.12903	0 0 1	0	7 2 1	 	 	 
0	-0.204592	2.20267	0.812268	0 0 1	0	7 2 1	 	 	 
0	-0.203006	2.20239	0.257863	0 1 1	0	2 1 2	 	 	 
0	-0.203435	2.20518	-0.91273	0 0 1	0	22 2 2	 	 	 
0	-0.509769	-0.917894	-1.78888	0 1 1	0	1 2 2	 	 	 
0	-0.509843	-0.918226	-0.937344	0 0 1	0	1 1 1	 	 	 
0	-0.510995	-0.918046	2.01737	0 1 1	0	2 2 2	 	 	 
0	-0.523899	-0.927481	1.91711	0 0 1	0	2 2 2	 	 	 
0	-0.513681	-0.913214	0.513787	0 0 1	0	6 1 1	 	 	 
0	-0.488444	-0.944471	-0.0644997	0 0 1	0	1 1 1	 	 	 
0	-0.509633	-0.918727	-1.29118	0 0 1	0	1 1 2	 	 	 
0	-0.506545	-0.918534	-1.67474	0 1 1	0	6 1 1	 	 	 
0	0.241838	-0.927348	1.97413	0 0 1	0	18 2 2	 	 	 
0	0.24268	-0.927162	1.2433	0 0 1	0	6 1 2	 	 	 
0	0.241675	-0.927651	0.211016	0 1 1	0	3 2 1	 	 	 
0	-1.87551	0.581781	-1.10537	0 0 1	0	14 2 1	 	 	 
0	-1.87611	0.582686	-0.987101	0 0 1	0	13 2 2	 	 	 
0	-1.87551	0.581781	0.160623	0 1 1	0	13 2 1	 	 	 
0	-1.87563	0.581107	0.197583	0 0 1	0	13 2 1	 	 	 
0	-1.8753	0.581793	0.475446	0 0 1	0	13 2 2	 	 	 
0	-1.86424	0.564021	1.41311	0 0 1	0	8 2 2	 	 	 
0	-1.85527	0.587333	-0.986227	0 0 1	0	13 2 2	 	 	 
0	-1.9018	0.51769	-0.993839	0 0 1	0	13 2 1	 	 	 
0	-1.86984	0.584597	-1.10584	0 0 1	0	13 2 1	 	 	 
0	0.647753	1.64553	-1.09116	0 0 1	0	15 1 1	 	 	 
0	0.649379	1.6474	1.60951	0 0 1	0	2 1 1	 	 	 
0	0.648355	1.64507	0.00453601	0 0 1	0	2 1 2	 	 	 
0	0.647099	1.64569	-1.11076	0 2 1	0	15 1 1	 	 	 
0	-2.07942	-0.570698	0.210017	0 0 1	0	13 1 2	 	 	 
0	-2.16294	-0.742647	-0.169808	0 1 1	0	18 1 1	 	 	 
0	-2.05855	-0.564786	-0.561717	0 0 1	0	13 1 1	 	 	 
0	-2.07869	-0.562548	-0.731638	0 0 1	0	13 1 1	 	 	 
0	-2.05394	-0.470666	-1.34042	0 0 1	0	14 2 2	 	 	 
0	-0.377754	1.86047	-0.466023	0 0 1	0	22 2 2	 	 	 
0	-0.377933	1.86068	1.26557	0 0 1	0	7 2 2	 	 	 
0	-0.468887	2.04523	1.31823	0 0 1	0	7 2 2	 	 	 
0	-0.391067	1.86202	-0.0272589	0 0 1	0	23 2 1	 	 	 
0	-0.375222	1.84819	-0.533975	0 0 1	0	22 2 1	 	 	 
0	-0.508008	2.20234	1.05155	0 0 1	0	7 2 1	 	 	 
0	-0.505912	2.19842	-0.267465	0 0 1	0	23 2 2	 	 	 
1	1.63732	0.794443	0.291201	0 0 1	0	9 2 2	 	 	 
0	1.63698	0.793551	1.12552	0 0 1	0	9 2 2	 	 	 
0	1.63986	0.795321	-0.891946	0 0 1	0	10 1 2	 	 	 
0	1.63316	0.794265	-1.2424	0 0 1	0	10 1 1	 	 	 
0	1.63712	0.792385	-1.58472	0 0 1	0	10 1 2	 	 	 
0	-1.0972	-0.788447	-0.254047	0 0 1	0	11 1 1	 	 	 
0	-1.09661	-0.787344	0.633573	0 0 1	0	11 1 1	 	 	 
0	-1.09776	-0.789672	0.395714	0 1 1	0	4 2 1	 	 	 
0	-1.08101	-0.830924	-0.180368	0 0 1	0	11 1 1	 	 	 
0	-1.09928	-0.781869	-0.644771	0 0 1	0	11 1 1	 	 	 
0	-1.08535	-0.783577	-1.43197	0 0 1	0	1 2 2	 	 	 
0	-1.08601	-0.797756	-1.53558	0 0 1	0	1 2 2	 	 	 
0	-1.09322	-0.791679	-2.08947	0 0 1	0	17 1 2	 	 	 
0	-1.8367	1.68014	-0.00981421	0 0 1	0	11 2 1	 	 	 
0	-1.69649	0.126428	-0.898713	0 1 1	0	1 2 1	 	 	 
0	-1.6961	0.126274	-0.764497	0 0 1	0	1 2 1	 	 	 
0	-1.68704	0.14849	0.488187	0 0 1	0	1 1 2	 	 	 
0	-1.7021	0.13467	-0.26761	0 0 1	0	1 2 2	 	 	 
0	-1.6699	0.0874063	-0.853313	0 0 1	0	1 2 2	 	 	 
0	-2.20827	0.204375	-0.762114	0 0 1	0	1 2 2	 	 	 
0	-1.46753	-0.472909	1.57847	0 0 1	0	15 2 2	 	 	 
0	-1.46649	-0.473243	-0.406789	0 0 1	0	11 1 2	 	 	 
0	-1.46862	-0.47254	-1.4504	0 0 1	0	4 2 2	 	 	 
0	1.15798	1.5999	-0.993889	0 0 1	0	15 1 1	 	 	 
0	1.15789	1.59946	0.912974	0 0 1	0	15 1 2	 	 	 
0	1.10442	1.59838	0.297759	0 0 1	0	22 1 2	 	 	 
0	1.06447	1.50033	-0.748321	0 1 1	0	15 1 2	 	 	 
0	-0.0701519	-0.437354	-2.10584	0 0 1	0	9 1 1	 	 	 
0	-0.0701519	-0.437354	-1.81224	0 0 1	0	9 1 2	 	 	 
0	-0.0705165	-0.438365	1.34605	0 0 1	0	4 1 1	 	 	 
0	-0.0698898	-0.437472	1.59707	0 0 1	0	4 1 2	 	 	 
0	-0.0697627	-0.43661	1.71644	0 0 1	0	4 1 2	 	 	 
0	-0.0744634	-0.414736	2.4153	0 0 1	0	4 1 1	 	 	 
0	-0.0642814	-0.443827	1.7233	0 0 1	0	4 1 2	 	 	 
0	-0.08181	-0.434928	1.24177	0 0 1	0	4 1 1	 	 	 
0	-0.0695575	-0.43838	0.990671	0 0 1	0	4 1 1	 	 	 
0	-0.179223	-0.545377	-0.31907	0 0 1	0	2 1 2	 	 	 
0	-0.0697488	-0.437047	-2.15421	0 0 1	0	9 1 1	 	 	 
0	1.57017	-0.345277	1.59624	0 0 1	0	10 2 1	 	 	 
0	1.57651	-0.349001	1.75932	0 0 1	0	10 2 2	 	 	 
0	1.56876	-0.346096	1.72741	0 0 1	0	10 2 1	 	 	 
0	1.56153	-0.344792	1.71683	0 0 1	0	10 2 1	 	 	 
0	1.56445	-0.348463	1.71652	0 0 1	0	10 2 2	 	 	 
0	1.5714	-0.40689	1.00949	0 0 1	0	21 2 1	 	 	 
0	1.56947	-0.345249	0.485119	0 0 1	0	13 2 2	 	 	 
0	1.56974	-0.344602	0.391492	0 0 1	0	13 2 1	 	 	 
0	-0.445729	-0.284247	-1.42245	0 0 1	0	9 1 1	 	 	 
0	-0.445316	-0.285296	0.628324	0 1 1	0	1 1 1	 	 	 
0	-0.445873	-0.284322	0.671345	0 0 1	0	1 1 1	 	 	 
0	-0.445304	-0.284037	0.785816	0 0 1	0	11 1 1	 	 	 
0	-0.447778	-0.283312	-0.539775	0 0 1	0	2 1 1	 	 	 
0	-0.51915	-0.219417	-1.61798	0 0 1	0	9 1 2	 	 	 
1	1.13506	-0.376939	1.09855	0 0 1	0	7 1 2	 	 	 
0	1.13623	-0.377812	-0.835104	0 0 1	0	3 1 2	 	 	 
0	1.13435	-0.378384	-1.11536	0 0 1	0	3 1 2	 	 	 
0	0.672154	1.87339	1.21173	0 0 1	0	17 1 1	 	 	 
0	0.661282	2.01022	0.0752864	0 0 1	0	17 1 1	 	 	 
0	0.681934	1.97302	-0.0630991	0 2 1	0	17 1 2	 	 	 
0	0.682097	1.97531	-1.1484	0 1 1	0	13 2 2	 	 	 
0	0.807851	-0.202981	1.56942	0 2 1	0	7 1 1	 	 	 
0	0.778587	-0.189098	-0.777094	0 1 1	0	3 1 2	 	 	 
0	0.763692	-0.189598	-1.05851	0 0 1	0	3 1 1	 	 	 
0	0.742976	-0.248887	-1.46678	0 1 1	0	11 1 2	 	 	 
0	-0.150634	-2.47677	0.288662	0 0 1	0	4 2 2	 	 	 
0	0.565477	-1.7758	0.690657	0 1 1	0	5 2 1	 	 	 
0	0.564059	-1.77584	0.174885	0 0 1	0	4 1 1	 	 	 
0	0.572979	-1.78073	-0.0853633	0 1 1	0	4 1 1	 	 	 
0	0.562926	-1.75054	-1.25162	0 0 1	0	4 1 1	 	 	 
0	0.555914	-1.75951	-1.37049	0 0 1	0	4 1 1	 	 	 
0	0.881553	-1.68264	-0.65159	0 0 1	0	17 2 2	 	 	 
0	0.881702	-1.6817	0.0268617	0 0 1	0	4 1 1	 	 	 
0	0.881972	-1.68223	0.205262	0 0 1	0	4 1 2	 	 	 
0	0.863885	-1.71304	1.09117	0 0 1	0	5 2 2	 	 	 
0	1.72075	-1.36659	-0.896347	0 0 1	0	6 2 1	 	 	 
0	-1.32819	0.125465	0.806682	0 0 1	0	13 1 1	 	 	 
0	-1.32993	0.124852	1.40333	0 0 1	0	3 2 1	 	 	 
0	-1.32658	0.126633	0.0161826	0 1 1	0	18 1 1	 	 	 
0	0.526027	-0.970471	-0.682864	0 1 1	0	4 1 2	 	 	 
0	0.528122	-0.970998	-0.108337	0 0 1	0	4 1 2	 	 	 
0	0.526622	-0.971031	0.153452	0 0 1	0	4 1 1	 	 	 
0	0.529186	-0.970513	2.00529	0 2 1	0	5 2 1	 	 	 
0	0.537442	-0.988452	1.2562	0 1 1	0	5 2 2	 	 	 
0	0.528095	-0.971009	-1.17778	0 0 1	0	4 1 2	 	 	 
0	0.529097	-0.971217	-2.11715	0 0 1	0	2 1 2	 	 	 
0	2.28637	0.18109	0.356034	0 0 1	0	18 2 2	 	 	 
0	2.28667	0.180368	0.671625	0 0 1	0	23 1 1	 	 	 
0	2.28599	0.180755	0.838104	0 0 1	0	23 1 2	 	 	 
0	2.30593	0.545543	-0.146781	0 0 1	0	18 2 1	 	 	 
0	1.17519	1.30773	-0.0813947	0 0 1	0	17 1 2	 	 	 
0	1.17528	1.30942	0.411889	0 0 1	0	6 1 2	 	 	 
0	1.21722	1.28474	-0.0698484	0 0 1	0	17 1 2	 	 	 
0	1.17426	1.30665	-1.49277	0 0 1	0	13 2 2	 	 	 
0	1.175	1.30713	-1.63616	0 0 1	0	13 2 2	 	 	 
1	-0.674045	-2.24565	-0.723234	0 1 1	0	6 2 1	 	 	 
0	-0.672466	-2.24449	0.62076	0 0 1	0	6 2 1	 	 	 
0	-0.350573	1.6229	1.78896	0 0 1	0	8 1 2	 	 	 
0	-0.382995	1.78884	1.57062	0 0 1	0	8 1 1	 	 	 
0	-0.388642	1.68405	1.54136	0 0 1	0	8 1 2	 	 	 
0	-0.381452	1.78823	-0.966723	0 0 1	0	21 1 1	 	 	 
0	-1.75624	0.929608	-1.50759	0 0 1	0	15 2 2	 	 	 
0	-1.75546	0.928963	-0.362451	0 0 1	0	1 2 1	 	 	 
0	-1.75572	0.928484	1.43104	0 0 1	0	7 2 2	 	 	 
0	-1.75577	0.930497	-0.520815	0 0 1	0	15 2 2	 	 	 
0	-1.75184	0.92816	-1.50678	0 0 1	0	15 2 1	 	 	 
0	1.40576	1.15281	-1.42772	0 0 1	0	3 1 2	 	 	 
0	1.40661	1.1519	-1.29295	0 0 1	0	3 1 1	 	 	 
0	1.40601	1.15085	-0.0687376	0 0 1	0	5 2 1	 	 	 
0	1.40661	1.1519	0.803483	0 0 1	0	5 2 2	 	 	 
0	1.4073	1.15285	1.71281	0 0 1	0	11 2 1	 	 	 
0	1.4752	1.17512	1.44571	0 0 1	0	5 2 2	 	 	 
0	1.48025	0.998041	-0.381644	0 1 1	0	5 2 1	 	 	 
0	-1.27195	-0.0958563	1.81399	0 1 1	0	7 2 2	 	 	 
0	-1.26797	-0.085477	1.09414	0 0 1	0	1 2 2	 	 	 
0	-1.27396	-0.185466	-1.01422	0 0 1	0	6 1 1	 	 	 
0	-1.05387	-0.182794	-1.53831	0 0 1	0	3 2 1	 	 	 
0	-1.21647	-0.103276	-1.4955	0 0 1	0	3 2 1	 	 	 
0	-0.110887	1.11909	0.804023	0 0 1	0	11 1 1	 	 	 
0	-0.109912	1.11997	0.92154	0 0 1	0	8 1 1	 	 	 
0	-0.110686	1.11968	1.24201	0 0 1	0	8 1 2	 	 	 
0	-0.182484	1.06515	1.90014	0 0 1	0	23 2 1	 	 	 
0	-0.111963	1.12244	0.768958	0 0 1	0	11 1 2	 	 	 
0	-0.0591372	1.06853	-0.0982014	0 0 1	0	2 2 2	 	 	 
0	-0.0591671	1.06822	1.81307	0 0 1	0	23 2 2	 	 	 
0	-0.0589787	1.06889	-0.579113	0 0 1	0	17 1 2	 	 	 
0	0.827549	0.474306	-1.89169	0 0 1	0	3 1 1	 	 	 
0	0.827338	0.474994	-1.87712	0 0 1	0	3 1 2	 	 	 
0	0.827608	0.474515	0.508891	0 0 1	0	1 1 2	 	 	 
0	0.827608	0.474515	0.904299	0 0 1	0	3 1 2	 	 	 
0	0.826738	0.474641	0.957215	0 0 1	0	3 1 1	 	 	 
0	0.830436	0.492804	-0.387368	0 1 1	0	1 1 1	 	 	 
0	-0.954442	0.437334	-0.649827	0 0 1	0	10 1 1	 	 	 
0	-0.955189	0.436669	1.45265	0 0 1	0	7 2 1	 	 	 
0	-0.949314	0.438354	-0.0352335	0 0 1	0	10 1 2	 	 	 
0	-0.962101	0.438668	-1.04291	0 0 1	0	10 1 1	 	 	 
0	-0.957013	0.436614	-1.24318	0 0 1	0	10 1 2	 	 	 
0	-0.953732	0.437148	-2.23646	0 0 1	0	2 2 2	 	 	 
0	-0.836708	0.361158	-2.01361	0 0 1	0	2 2 1	 	 	 
0	-0.836368	0.361754	0.35253	0 0 1	0	10 1 2	 	 	 
0	-0.830785	0.364934	-0.19869	0 0 1	0	10 1 1	 	 	 
